X,Y,OBJECTID,PROJECT_NA,AV_ADD,TOOLTIP,NLA_URL
-118.467571605338,34.2373946816335,1493,"NELSON NETWORK,INC",9202 N. SEPULVEDA BLVD.,"Project Name: NELSON NETWORK,INC\nAddress: 9202 N. SEPULVEDA BLVD.",navigatela/reports/affordable_housing.cfm?pk=1493
-118.603153381233,34.2291526032842,1494,NMS FAMILY LIVING TRUST,8758 N. TOPANGA CANYON BLVD.,Project Name: NMS FAMILY LIVING TRUST\nAddress: 8758 N. TOPANGA CANYON BLVD.,navigatela/reports/affordable_housing.cfm?pk=1494
-118.472007679314,34.231097715277,1495,ORION VILLAS,8852 ORION ST.,Project Name: ORION VILLAS\nAddress: 8852 ORION ST.,navigatela/reports/affordable_housing.cfm?pk=1495
-118.536017737827,34.1741102723217,1496,TARZANA TERRACE,5665 N. RESEDA BLVD.,Project Name: TARZANA TERRACE\nAddress: 5665 N. RESEDA BLVD.,navigatela/reports/affordable_housing.cfm?pk=1496
-118.278830754127,34.0329204032231,1497,LA Pro VI - 841 W. 23RD,841 W. 23RD ST.,Project Name: LA Pro VI - 841 W. 23RD\nAddress: 841 W. 23RD ST.,navigatela/reports/affordable_housing.cfm?pk=1497
-118.309274846524,34.1012985582613,1498,THE METRO APARTMENTS,1671 N. WESTERN AVE.,Project Name: THE METRO APARTMENTS\nAddress: 1671 N. WESTERN AVE.,navigatela/reports/affordable_housing.cfm?pk=1498
-118.361506647037,34.1545192304159,1499,TOLUCA LAKE UNIVERSAL VILLAS,4616 N. CAHUENGA BLVD.,Project Name: TOLUCA LAKE UNIVERSAL VILLAS\nAddress: 4616 N. CAHUENGA BLVD.,navigatela/reports/affordable_housing.cfm?pk=1499
-118.413785879702,34.1510441959856,1500,VILLA CAPRI,4423 N. COLDWATER CANYON AVE.,Project Name: VILLA CAPRI\nAddress: 4423 N. COLDWATER CANYON AVE.,navigatela/reports/affordable_housing.cfm?pk=1500
-118.392597954425,34.1473313075472,1501,12012 VALLEYHEART DR. apts,12012 W. VALLEYHEART DR.,Project Name: 12012 VALLEYHEART DR. apts\nAddress: 12012 W. VALLEYHEART DR.,navigatela/reports/affordable_housing.cfm?pk=1501
-118.356422116511,34.0495311925119,1502,1367 HAUSER BOULEVARD,1367 S. HAUSER BLVD.,Project Name: 1367 HAUSER BOULEVARD\nAddress: 1367 S. HAUSER BLVD.,navigatela/reports/affordable_housing.cfm?pk=1502
-118.588565840129,34.2504965271058,1503,VILLA ROYALE APARTMENTS,9927 N. DE SOTO AVE.,Project Name: VILLA ROYALE APARTMENTS\nAddress: 9927 N. DE SOTO AVE.,navigatela/reports/affordable_housing.cfm?pk=1503
-118.536106123818,34.2473933781634,1504,WINDSCAPE APARTMENTS,9730 N. RESEDA BLVD.,Project Name: WINDSCAPE APARTMENTS\nAddress: 9730 N. RESEDA BLVD.,navigatela/reports/affordable_housing.cfm?pk=1504
-118.326639327484,34.0936778121152,1505,VINE STREET,1241 N. VINE ST.,Project Name: VINE STREET\nAddress: 1241 N. VINE ST.,navigatela/reports/affordable_housing.cfm?pk=1505
-118.298340558846,34.0992419443818,1506,1556 N. ALEXANDRIA AVENUE,1556 N. ALEXANDRIA AVE.,Project Name: 1556 N. ALEXANDRIA AVENUE\nAddress: 1556 N. ALEXANDRIA AVE.,navigatela/reports/affordable_housing.cfm?pk=1506
-118.444913587824,34.149131626029,1507,14327 DICKENS STREET apts,14327 W. DICKENS ST.,Project Name: 14327 DICKENS STREET apts\nAddress: 14327 W. DICKENS ST.,navigatela/reports/affordable_housing.cfm?pk=1507
-118.305647743711,34.1007555919774,1508,1640 N. HOBART Blvd apts,1640 N. HOBART BLVD.,Project Name: 1640 N. HOBART Blvd apts\nAddress: 1640 N. HOBART BLVD.,navigatela/reports/affordable_housing.cfm?pk=1508
-118.214128312978,34.0647326663642,1509,1842 WORKMAN ST apts,1842 N. WORKMAN ST.,Project Name: 1842 WORKMAN ST apts\nAddress: 1842 N. WORKMAN ST.,navigatela/reports/affordable_housing.cfm?pk=1509
-118.422516467606,34.1540069440198,1510,4601 Fulton Ave,4601 N. FULTON AVE.,Project Name: 4601 Fulton Ave\nAddress: 4601 N. FULTON AVE.,navigatela/reports/affordable_housing.cfm?pk=1510
-118.322858624753,34.0953335495337,1511,6131 AFTON PLACE apts,6131 W. AFTON PL.,Project Name: 6131 AFTON PLACE apts\nAddress: 6131 W. AFTON PL.,navigatela/reports/affordable_housing.cfm?pk=1511
-118.433247875564,34.0487917295243,1512,1931 SOUTH MALCOLM AVENUE,1931 S. MALCOLM AVE.,Project Name: 1931 SOUTH MALCOLM AVENUE\nAddress: 1931 S. MALCOLM AVE.,navigatela/reports/affordable_housing.cfm?pk=1512
-118.509857598649,34.1939839985368,1513,6805 LOUISE AVENUE,6805 N. LOUISE AVE.,Project Name: 6805 LOUISE AVENUE\nAddress: 6805 N. LOUISE AVE.,navigatela/reports/affordable_housing.cfm?pk=1513
-118.255914647766,34.0011041453313,1514,BENITO JUAREZ APARTMENTS,1127 E. 47TH ST.,Project Name: BENITO JUAREZ APARTMENTS\nAddress: 1127 E. 47TH ST.,navigatela/reports/affordable_housing.cfm?pk=1514
-118.380525527016,34.0360386470162,1515,YORAMCO PROP-LEAMOR INC,2630 S. GARTH AVE.,Project Name: YORAMCO PROP-LEAMOR INC\nAddress: 2630 S. GARTH AVE.,navigatela/reports/affordable_housing.cfm?pk=1515
-118.342788300495,34.0824109421146,1516,632 N. SYCAMORE AVENUE,632 N. SYCAMORE AVE.,Project Name: 632 N. SYCAMORE AVENUE\nAddress: 632 N. SYCAMORE AVE.,navigatela/reports/affordable_housing.cfm?pk=1516
-118.599056229269,34.2056285509237,1517,ALABAMA I-III,"7440,7446,7452 ALABAMA AVE.","Project Name: ALABAMA I-III\nAddress: 7440,7446,7452 ALABAMA AVE.",navigatela/reports/affordable_housing.cfm?pk=1517
-118.347230872901,34.0668217017496,1518,MIRACLE MILE SENIOR HOUSING (AKA MASSELIN SENIOR HOUSING),402-404 S. COCHRAN AVE.,Project Name: MIRACLE MILE SENIOR HOUSING (AKA MASSELIN SENIOR HOUSING)\nAddress: 402-404 S. COCHRAN AVE.,navigatela/reports/affordable_housing.cfm?pk=1518
-118.283064509076,33.9897391315913,1519,Midtown Manor,520 - 528 W. 58TH ST.,Project Name: Midtown Manor\nAddress: 520 - 528 W. 58TH ST.,navigatela/reports/affordable_housing.cfm?pk=1519
-118.340801889103,34.0617704167046,1520,723  SOUTH MANSFIELD AVENUE,723 S. MANSFIELD AVE.,Project Name: 723  SOUTH MANSFIELD AVENUE\nAddress: 723 S. MANSFIELD AVE.,navigatela/reports/affordable_housing.cfm?pk=1520
-118.315736533605,34.0848628115093,1521,"BAUTISTA, MARCELINO",812 N. VAN NESS AVE.,"Project Name: BAUTISTA, MARCELINO\nAddress: 812 N. VAN NESS AVE.",navigatela/reports/affordable_housing.cfm?pk=1521
-118.29834018323,34.0992056153302,1522,1554 n. alexandria ave,1554 N. ALEXANDRIA AVE.,Project Name: 1554 n. alexandria ave\nAddress: 1554 N. ALEXANDRIA AVE.,navigatela/reports/affordable_housing.cfm?pk=1522
-118.275246027984,34.0341728661367,1523,ESTRELLA I,1979 ESTRELLA AVE.,Project Name: ESTRELLA I\nAddress: 1979 ESTRELLA AVE.,navigatela/reports/affordable_housing.cfm?pk=1523
-118.325235307292,34.1059940444708,1524,ARGYLE COURT,1938 ARGYLE AVE.,Project Name: ARGYLE COURT\nAddress: 1938 ARGYLE AVE.,navigatela/reports/affordable_housing.cfm?pk=1524
-118.28235770409,34.0609363781298,1525,BRYSON FAMILY APTS.,2701 WILSHIRE BLVD.,Project Name: BRYSON FAMILY APTS.\nAddress: 2701 WILSHIRE BLVD.,navigatela/reports/affordable_housing.cfm?pk=1525
-118.270525769865,34.0633991471842,1526,Miramar Towers,2000 W. MIRAMAR ST.,Project Name: Miramar Towers\nAddress: 2000 W. MIRAMAR ST.,navigatela/reports/affordable_housing.cfm?pk=1526
-118.308911851541,34.0149865347645,1527,39 WEST APTS.,3885-95 S. WESTERN AVE.,Project Name: 39 WEST APTS.\nAddress: 3885-95 S. WESTERN AVE.,navigatela/reports/affordable_housing.cfm?pk=1527
-118.25350054958,34.0057541600315,1528,43RD STREET APTS.,1211 E. 43RD ST.,Project Name: 43RD STREET APTS.\nAddress: 1211 E. 43RD ST.,navigatela/reports/affordable_housing.cfm?pk=1528
-118.316240490016,33.9932403524985,1529,54th Street Apartments,2117 W. 54TH ST.,Project Name: 54th Street Apartments\nAddress: 2117 W. 54TH ST.,navigatela/reports/affordable_housing.cfm?pk=1529
-118.267350204209,33.923731598646,1530,AVALON/NICOLET,451 E. 120TH ST,Project Name: AVALON/NICOLET\nAddress: 451 E. 120TH ST,navigatela/reports/affordable_housing.cfm?pk=1530
-118.195813403659,34.1049593614239,1531,AVENIDA TERRACE,245 S. AVENUE 54,Project Name: AVENIDA TERRACE\nAddress: 245 S. AVENUE 54,navigatela/reports/affordable_housing.cfm?pk=1531
-118.300540420823,34.1008295865152,1532,BARNSDALL COURT,1626-1632 N. NORMANDIE AVE.,Project Name: BARNSDALL COURT\nAddress: 1626-1632 N. NORMANDIE AVE.,navigatela/reports/affordable_housing.cfm?pk=1532
-118.450971014813,34.2152380067385,1533,BLYTHE ST. APTS.,14601-14617 BLYTHE ST.,Project Name: BLYTHE ST. APTS.\nAddress: 14601-14617 BLYTHE ST.,navigatela/reports/affordable_housing.cfm?pk=1533
-118.274350916771,33.9689079861026,1534,Sheridan East Villa/I,120 W. 78TH ST.,Project Name: Sheridan East Villa/I\nAddress: 120 W. 78TH ST.,navigatela/reports/affordable_housing.cfm?pk=1534
-118.229609203174,34.072528640783,1535,CASANOVA GARDENS,433 CASANOVA ST.,Project Name: CASANOVA GARDENS\nAddress: 433 CASANOVA ST.,navigatela/reports/affordable_housing.cfm?pk=1535
-118.278228786724,34.067306542295,1536,CHILDREN'S SHELTER,252 S. RAMPART BLVD.,Project Name: CHILDREN'S SHELTER\nAddress: 252 S. RAMPART BLVD.,navigatela/reports/affordable_housing.cfm?pk=1536
-118.479047903665,34.2247439289022,1537,Rainbow Homes,15917 W. CHASE ST.,Project Name: Rainbow Homes\nAddress: 15917 W. CHASE ST.,navigatela/reports/affordable_housing.cfm?pk=1537
-118.303751543977,34.1017668182421,1538,DON CARLOS HOTEL,5216-5230 HOLLYWOOD BLVD.,Project Name: DON CARLOS HOTEL\nAddress: 5216-5230 HOLLYWOOD BLVD.,navigatela/reports/affordable_housing.cfm?pk=1538
-118.599026243253,34.197569413941,1539,EL CORAZON APARTMENTS,7006 N. ALABAMA AVE.,Project Name: EL CORAZON APARTMENTS\nAddress: 7006 N. ALABAMA AVE.,navigatela/reports/affordable_housing.cfm?pk=1539
-118.308996117671,34.0360902781806,1540,EUGENE THOMAS MANOR,"2208, 2216, 2226 S. WESTERN AVE.","Project Name: EUGENE THOMAS MANOR\nAddress: 2208, 2216, 2226 S. WESTERN AVE.",navigatela/reports/affordable_housing.cfm?pk=1540
-118.200039513283,34.044148344407,1541,EVERGREEN VILLAGE APTS.,420-26 N. EVERGREEN AVE.,Project Name: EVERGREEN VILLAGE APTS.\nAddress: 420-26 N. EVERGREEN AVE.,navigatela/reports/affordable_housing.cfm?pk=1541
-118.29761710324,34.0570602843027,1542,FEDORA APTS.,836 FEDORA ST.,Project Name: FEDORA APTS.\nAddress: 836 FEDORA ST.,navigatela/reports/affordable_housing.cfm?pk=1542
-118.282698813455,33.9535157445615,1543,FIGUEROA COURT APTS.,9128-44 S. FIGUEROA ST.,Project Name: FIGUEROA COURT APTS.\nAddress: 9128-44 S. FIGUEROA ST.,navigatela/reports/affordable_housing.cfm?pk=1543
-118.216749850422,34.1326674838416,1544,GLAD SENIOR HOUSING AND COMMUNITY CENTER,2235 W. NORWALK AVE.,Project Name: GLAD SENIOR HOUSING AND COMMUNITY CENTER\nAddress: 2235 W. NORWALK AVE.,navigatela/reports/affordable_housing.cfm?pk=1544
-118.322275724485,34.0915141307215,1545,GOWER STREET APTS.,1140 N. GOWER ST.,Project Name: GOWER STREET APTS.\nAddress: 1140 N. GOWER ST.,navigatela/reports/affordable_housing.cfm?pk=1545
-118.286063167559,34.0274449451731,1546,Redev Investors V-Avenue,1076 W. 30TH STREET,Project Name: Redev Investors V-Avenue\nAddress: 1076 W. 30TH STREET,navigatela/reports/affordable_housing.cfm?pk=1546
-118.288242975343,33.965510471859,1547,GREATER BETHANY,851 W. 81ST ST.,Project Name: GREATER BETHANY\nAddress: 851 W. 81ST ST.,navigatela/reports/affordable_housing.cfm?pk=1547
-118.252055511756,34.0092631899249,1548,GWEN BOLDEN MANOR,1302 E. 41ST ST.,Project Name: GWEN BOLDEN MANOR\nAddress: 1302 E. 41ST ST.,navigatela/reports/affordable_housing.cfm?pk=1548
-118.329119267053,34.1040008675875,1549,HALIFAX HOTEL/HALIFAX APTS.,6376 YUCCA ST.,Project Name: HALIFAX HOTEL/HALIFAX APTS.\nAddress: 6376 YUCCA ST.,navigatela/reports/affordable_housing.cfm?pk=1549
-118.200580098702,34.1030715229639,1550,HIGHLAND VILLAGE APARTMENTS,245 S. AVENUE 50,Project Name: HIGHLAND VILLAGE APARTMENTS\nAddress: 245 S. AVENUE 50,navigatela/reports/affordable_housing.cfm?pk=1550
-118.288501825074,34.007388975422,1551,Redev Investors V-b,846 W. 42ND PL.,Project Name: Redev Investors V-b\nAddress: 846 W. 42ND PL.,navigatela/reports/affordable_housing.cfm?pk=1551
-118.315736270906,34.084253066626,1552,Royal Apts I-Van Ness,772-776 N. VAN NESS AVENUE,Project Name: Royal Apts I-Van Ness\nAddress: 772-776 N. VAN NESS AVENUE,navigatela/reports/affordable_housing.cfm?pk=1552
-118.327932227551,33.9828086155162,1553,HYDE PARK PLACE APTS.,6309-19 10TH AVE.,Project Name: HYDE PARK PLACE APTS.\nAddress: 6309-19 10TH AVE.,navigatela/reports/affordable_housing.cfm?pk=1553
-118.297254727161,34.1022182696413,1554,KENMORE APTS.,1726 N. KENMORE AVE.,Project Name: KENMORE APTS.\nAddress: 1726 N. KENMORE AVE.,navigatela/reports/affordable_housing.cfm?pk=1554
-118.312342588334,34.0937819716536,1555,LA MIRADA APTS,5653-63 LA MIRADA AVE.,Project Name: LA MIRADA APTS\nAddress: 5653-63 LA MIRADA AVE.,navigatela/reports/affordable_housing.cfm?pk=1555
-118.287812828098,33.9164429957528,1556,Royal Apts II,721 W. EL SEGUNDO BLVD.,Project Name: Royal Apts II\nAddress: 721 W. EL SEGUNDO BLVD.,navigatela/reports/affordable_housing.cfm?pk=1556
-118.317447071472,34.0617105070611,1557,LOS ALTOS APTS.,4121 WILSHIRE BLVD.,Project Name: LOS ALTOS APTS.\nAddress: 4121 WILSHIRE BLVD.,navigatela/reports/affordable_housing.cfm?pk=1557
-118.266991046394,34.021003994355,1558,MAPLE MAE,2902 MAPLE AVE.,Project Name: MAPLE MAE\nAddress: 2902 MAPLE AVE.,navigatela/reports/affordable_housing.cfm?pk=1558
-118.180295200471,34.0858609296587,1559,New Hope Ctyrd Los Angeles,4752 E. HUNTINGTON DR.,Project Name: New Hope Ctyrd Los Angeles\nAddress: 4752 E. HUNTINGTON DR.,navigatela/reports/affordable_housing.cfm?pk=1559
-118.282681622501,33.9767772443262,1560,Oakview-Figueroa,6933 S. FIGUEROA ST.,Project Name: Oakview-Figueroa\nAddress: 6933 S. FIGUEROA ST.,navigatela/reports/affordable_housing.cfm?pk=1560
-118.293814430994,34.0230686487022,1561,Pace Villa/1,3601 - 3609 S. CATALINA STREET,Project Name: Pace Villa/1\nAddress: 3601 - 3609 S. CATALINA STREET,navigatela/reports/affordable_housing.cfm?pk=1561
-118.289744708382,33.9678107395137,1562,South Side Apts,923 W. 79TH ST.,Project Name: South Side Apts\nAddress: 923 W. 79TH ST.,navigatela/reports/affordable_housing.cfm?pk=1562
-118.299202630086,34.0651846856631,1563,MARIPOSA FAMILY APARTMENTS,511 S. MARIPOSA AVE.,Project Name: MARIPOSA FAMILY APARTMENTS\nAddress: 511 S. MARIPOSA AVE.,navigatela/reports/affordable_housing.cfm?pk=1563
-118.269988535459,34.0521530516531,1564,MEERA TOWNHOMES,740-44 VALENCIA ST.,Project Name: MEERA TOWNHOMES\nAddress: 740-44 VALENCIA ST.,navigatela/reports/affordable_housing.cfm?pk=1564
-118.464385235769,34.2292849853702,1565,MEMORY PARK APTS.,8750-8800 N. MEMORY PARK AVE.,Project Name: MEMORY PARK APTS.\nAddress: 8750-8800 N. MEMORY PARK AVE.,navigatela/reports/affordable_housing.cfm?pk=1565
-118.282718873665,34.0052388268579,1566,MOUNT MORIAH SENIOR VILLA,4300-02 S. FIGUEROA ST.,Project Name: MOUNT MORIAH SENIOR VILLA\nAddress: 4300-02 S. FIGUEROA ST.,navigatela/reports/affordable_housing.cfm?pk=1566
-118.300252340274,33.9823344518006,1567,NORMANDIE SENIOR APTS.,6301 S. NORMANDIE AVE.,Project Name: NORMANDIE SENIOR APTS.\nAddress: 6301 S. NORMANDIE AVE.,navigatela/reports/affordable_housing.cfm?pk=1567
-118.284408785969,33.9655380776138,1568,NYUMBA APTS.,616 W. 81ST ST.,Project Name: NYUMBA APTS.\nAddress: 616 W. 81ST ST.,navigatela/reports/affordable_housing.cfm?pk=1568
-118.3128135571,34.0629854260976,1569,St. James Manor,615 S. GRAMERCY PL.,Project Name: St. James Manor\nAddress: 615 S. GRAMERCY PL.,navigatela/reports/affordable_housing.cfm?pk=1569
-118.257049433997,34.0008295950001,1570,ONE WILKINS PLACE,1066 E. 47TH ST.,Project Name: ONE WILKINS PLACE\nAddress: 1066 E. 47TH ST.,navigatela/reports/affordable_housing.cfm?pk=1570
-118.345981804327,34.0177574948154,1571,PARK LANE FAMILY HOUSING,4508 MARTIN LUTHER KING JR. BLVD.,Project Name: PARK LANE FAMILY HOUSING\nAddress: 4508 MARTIN LUTHER KING JR. BLVD.,navigatela/reports/affordable_housing.cfm?pk=1571
-118.275331199597,34.0588228607802,1572,PARKVIEW APTS.,622-28 S. ALVARADO ST.,Project Name: PARKVIEW APTS.\nAddress: 622-28 S. ALVARADO ST.,navigatela/reports/affordable_housing.cfm?pk=1572
-118.303059441822,33.9762094363681,1573,Subsidized Housing Corp. 10,1528 W. 70TH ST.,Project Name: Subsidized Housing Corp. 10\nAddress: 1528 W. 70TH ST.,navigatela/reports/affordable_housing.cfm?pk=1573
-118.465101991344,34.2309365098215,1574,PENNY LANE - 15260 GRESHAM ST.,15260 GRESHAM ST.,Project Name: PENNY LANE - 15260 GRESHAM ST.\nAddress: 15260 GRESHAM ST.,navigatela/reports/affordable_housing.cfm?pk=1574
-118.465054763784,34.2299829499498,1575,PENNY LANE - 15256 ACRE STREET,15256 ACRE ST.,Project Name: PENNY LANE - 15256 ACRE STREET\nAddress: 15256 ACRE ST.,navigatela/reports/affordable_housing.cfm?pk=1575
-118.313038595913,34.0471599977371,1576,PICO GRAMERCY FAMILY HOUSING,1303 GRAMERCY PL.,Project Name: PICO GRAMERCY FAMILY HOUSING\nAddress: 1303 GRAMERCY PL.,navigatela/reports/affordable_housing.cfm?pk=1576
-118.291485163652,33.9826212975692,1577,PLAZA VERMONT,6264 S. VERMONT AVE.,Project Name: PLAZA VERMONT\nAddress: 6264 S. VERMONT AVE.,navigatela/reports/affordable_housing.cfm?pk=1577
-118.443151417686,34.3124270510504,1578,PROJECT INDEPENDENCE,13274 DRONFIELD,Project Name: PROJECT INDEPENDENCE\nAddress: 13274 DRONFIELD,navigatela/reports/affordable_housing.cfm?pk=1578
-118.259736655886,33.997627264395,1579,RALPHE BUNCHE VILLAS/2,913 E. 50TH ST.,Project Name: RALPHE BUNCHE VILLAS/2\nAddress: 913 E. 50TH ST.,navigatela/reports/affordable_housing.cfm?pk=1579
-118.449634336099,34.215239312957,1580,REGENCY 50,14540-14600 BLYTHE ST.,Project Name: REGENCY 50\nAddress: 14540-14600 BLYTHE ST.,navigatela/reports/affordable_housing.cfm?pk=1580
-118.282674932987,33.9923652205816,1581,RICHARD N. HOGAN MANOR,5500 S. FIGUEROA ST.,Project Name: RICHARD N. HOGAN MANOR\nAddress: 5500 S. FIGUEROA ST.,navigatela/reports/affordable_housing.cfm?pk=1581
-118.255188377095,34.0181848672424,1582,ROBERTA STEPHENS VILLAS I & II,2624 S. CENTRAL AVE.,Project Name: ROBERTA STEPHENS VILLAS I & II\nAddress: 2624 S. CENTRAL AVE.,navigatela/reports/affordable_housing.cfm?pk=1582
-118.19063071677,34.1376052478327,1583,ROCK VIEW SENIOR HOUSING,1139 W. COLORADO BLVD.,Project Name: ROCK VIEW SENIOR HOUSING\nAddress: 1139 W. COLORADO BLVD.,navigatela/reports/affordable_housing.cfm?pk=1583
-118.244501283286,34.0433226093838,1584,SBUIT TRANSITION HOUSE,544 S. SAN PEDRO ST.,Project Name: SBUIT TRANSITION HOUSE\nAddress: 544 S. SAN PEDRO ST.,navigatela/reports/affordable_housing.cfm?pk=1584
-118.278116987589,33.9400963786411,1585,SHARP MANOR,10601 S. BROADWAY,Project Name: SHARP MANOR\nAddress: 10601 S. BROADWAY,navigatela/reports/affordable_housing.cfm?pk=1585
-118.285801411866,34.0618402978867,1586,SHERATON TOWN HOUSE,2961 WILSHIRE BLVD.,Project Name: SHERATON TOWN HOUSE\nAddress: 2961 WILSHIRE BLVD.,navigatela/reports/affordable_housing.cfm?pk=1586
-118.256508034143,34.0075041546927,1587,SOMERVILLE I & II,4201 S. CENTRAL AVE.,Project Name: SOMERVILLE I & II\nAddress: 4201 S. CENTRAL AVE.,navigatela/reports/affordable_housing.cfm?pk=1587
-118.311437228347,34.0984756969757,1588,ST. ANDREWS BUNGALOW COURT,1514-44 N. ST. ANDREWS PL.,Project Name: ST. ANDREWS BUNGALOW COURT\nAddress: 1514-44 N. ST. ANDREWS PL.,navigatela/reports/affordable_housing.cfm?pk=1588
-118.200463620683,34.10298967603,1589,SYCAMORE PARK APTS.,250 S. AVENUE 50,Project Name: SYCAMORE PARK APTS.\nAddress: 250 S. AVENUE 50,navigatela/reports/affordable_housing.cfm?pk=1589
-118.312138176683,34.0228206931438,1590,Westside Apts/I,1811 W. 36TH PLACE,Project Name: Westside Apts/I\nAddress: 1811 W. 36TH PLACE,navigatela/reports/affordable_housing.cfm?pk=1590
-118.262779098883,34.06017490229,1591,WITMER MANOR,1501 W. MIRAMAR ST.,Project Name: WITMER MANOR\nAddress: 1501 W. MIRAMAR ST.,navigatela/reports/affordable_housing.cfm?pk=1591
-118.63257354382,34.2159978715192,1592,Vista Homes,23210 W. JUSTICE ST.,Project Name: Vista Homes\nAddress: 23210 W. JUSTICE ST.,navigatela/reports/affordable_housing.cfm?pk=1592
-118.474695158581,33.9971940841424,1593,TABOR COURTS,345-63 4TH AVE.,Project Name: TABOR COURTS\nAddress: 345-63 4TH AVE.,navigatela/reports/affordable_housing.cfm?pk=1593
-118.412994628668,34.2753891135947,1594,TELACU LAS FLORES,12793 MERCER ST.,Project Name: TELACU LAS FLORES\nAddress: 12793 MERCER ST.,navigatela/reports/affordable_housing.cfm?pk=1594
-118.244054714042,34.1161248392806,1595,TELACU POINTE,3100-200 FLETCHER DR.,Project Name: TELACU POINTE\nAddress: 3100-200 FLETCHER DR.,navigatela/reports/affordable_housing.cfm?pk=1595
-118.255395602937,34.0654600324239,1596,Temple-Edgeware APARTMENTS,400 E. EDGEWARE RD.,Project Name: Temple-Edgeware APARTMENTS\nAddress: 400 E. EDGEWARE RD.,navigatela/reports/affordable_housing.cfm?pk=1596
-118.265861346744,34.0609166842144,1597,TRES PALMAS,269 LOMA DR.,Project Name: TRES PALMAS\nAddress: 269 LOMA DR.,navigatela/reports/affordable_housing.cfm?pk=1597
-118.287136194249,34.0284064605837,1598,UNIVERSITY PARK,1221 W. 29TH ST.,Project Name: UNIVERSITY PARK\nAddress: 1221 W. 29TH ST.,navigatela/reports/affordable_housing.cfm?pk=1598
